student_id,gender,age,attendance_rate,study_hours_per_day,past_failures,tuition_fee_status,internet_access,course_stream,grade_avg,articleship_completed,audit_hours_logged,ipcc_group_cleared,dropout_status
STU_658288,Female,20,93.14799431324766,8,0,Paid,Yes,Finance,74.5,Yes,108,Both,0
STU_461627,Female,19,70.55476033864869,3,0,Paid,Yes,Finance,69.5,No,0,Both,0
STU_696054,Female,17,62.286357702196824,8,0,Paid,No,B.Com,82.4,No,0,None,1
STU_726375,Male,17,78.38769922169016,3,0,Paid,Yes,CA,66.4,No,0,Both,0
STU_261324,Female,21,69.77748990000329,4,0,Scholarship,Yes,B.Com,65.8,No,0,Both,0
STU_706999,Male,17,70.51666336644094,5,0,Paid,Yes,B.Com,69.8,Yes,293,Group 1,0
STU_390343,Male,18,100.0,3,0,Paid,Yes,CA,75.9,Yes,487,Both,0
STU_562640,Female,18,77.7932996181908,5,1,Scholarship,Yes,B.Com,69.2,Yes,307,None,0
STU_297805,Female,24,100.0,1,1,Unpaid,Yes,BBA,48.1,Yes,199,None,0
STU_360799,Male,24,94.5797320684005,1,0,Unpaid,Yes,CA,64.1,No,0,Both,0
STU_569704,Female,19,68.15531717612362,8,1,Scholarship,Yes,Finance,63.7,No,0,None,0
STU_797574,Female,22,93.71606742511086,9,2,Paid,Yes,Finance,64.9,No,0,Group 1,0
STU_967427,Female,23,73.36815971069606,5,0,Paid,Yes,BBA,58.6,No,0,Both,0
STU_679561,Female,24,100.0,6,0,Unpaid,Yes,CA,59.2,Yes,189,Group 1,0
STU_921316,Female,22,76.61052205299916,6,0,Paid,Yes,BBA,59.0,Yes,144,None,0
STU_150332,Male,21,79.86868990938352,6,0,Paid,No,BBA,64.9,No,0,Group 1,0
STU_501089,Male,21,71.15093728288726,6,1,Paid,Yes,Finance,51.9,No,0,Group 1,0
STU_988594,Female,24,60.518805271765316,9,1,Paid,Yes,BBA,62.8,No,0,None,1
STU_121900,Female,24,66.81438098293759,4,1,Paid,Yes,B.Com,40.6,Yes,216,Group 1,1
STU_613123,Female,22,71.05835129810355,2,0,Unpaid,Yes,BBA,64.4,No,0,Both,0
STU_710431,Male,20,65.80462224549773,8,0,Paid,Yes,Finance,68.7,Yes,259,Both,0
STU_762828,Male,17,80.05822896368895,6,0,Unpaid,Yes,B.Com,56.7,No,0,None,0
STU_823788,Female,22,82.13922903444715,7,0,Unpaid,No,B.Com,65.0,Yes,380,Both,0
STU_822878,Female,18,78.67271390940931,3,0,Paid,Yes,BBA,56.2,No,0,None,0
STU_442412,Male,17,68.72172322509894,7,0,Scholarship,Yes,Finance,73.5,Yes,228,None,0
STU_836097,Male,21,78.3104986971043,1,0,Unpaid,Yes,CA,67.7,Yes,171,Group 1,0
STU_553612,Male,21,91.25319196955908,8,0,Paid,Yes,B.Com,54.1,Yes,157,Group 1,0
STU_927921,Female,19,95.10581256555932,1,1,Paid,Yes,BBA,69.3,No,0,None,0
STU_433780,Female,20,78.7144287691888,7,0,Paid,Yes,CA,70.4,No,0,None,0
STU_616996,Female,22,85.29586700559348,1,0,Paid,Yes,Finance,55.4,Yes,457,Group 1,0
STU_862133,Male,23,92.35144610496738,2,2,Paid,Yes,CA,67.8,Yes,268,Both,0
STU_420144,Female,17,42.01907992182897,8,2,Paid,No,B.Com,45.8,Yes,225,Group 1,1
STU_560201,Male,21,87.79961937712534,5,0,Paid,Yes,BBA,75.7,No,0,Group 1,0
STU_631372,Female,18,59.584567661499506,4,0,Unpaid,Yes,Finance,61.0,No,0,Group 1,1
STU_706974,Female,18,86.90058531402693,8,0,Paid,Yes,Finance,73.2,No,0,Both,0
STU_656832,Male,21,54.63708945535202,1,0,Unpaid,Yes,CA,78.7,Yes,373,Group 1,1
STU_421829,Male,24,91.39505106033809,4,0,Paid,Yes,Finance,72.9,Yes,131,None,0
STU_119734,Female,21,60.3177428804232,4,0,Paid,No,Finance,43.1,Yes,245,None,1
STU_744509,Male,17,61.20174961386866,8,0,Paid,Yes,BBA,58.5,Yes,483,Group 1,1
STU_295494,Female,23,63.59201092736698,2,0,Paid,Yes,B.Com,55.1,Yes,394,Group 1,1
STU_150476,Female,21,67.9250455823192,3,0,Scholarship,Yes,Finance,40.0,No,0,Group 1,0
STU_916076,Female,21,78.52799982200008,4,1,Paid,Yes,CA,63.1,Yes,396,None,0
STU_166782,Male,24,61.99622437255584,4,2,Unpaid,Yes,CA,81.7,No,0,Both,1
STU_677617,Female,23,62.09753549255292,6,0,Unpaid,Yes,CA,70.6,Yes,390,Both,1
STU_936583,Female,18,85.4910635036497,8,0,Scholarship,Yes,CA,70.6,Yes,461,Group 1,0
STU_931298,Male,17,57.105213840577626,3,0,Paid,Yes,Finance,49.8,No,0,Both,1
STU_123893,Male,21,53.10375334068674,8,1,Paid,Yes,B.Com,57.2,No,0,None,1
STU_728741,Female,24,80.90639118963357,7,1,Unpaid,Yes,BBA,69.2,No,0,None,0
STU_874562,Male,17,75.79929848852946,2,1,Paid,Yes,Finance,61.6,No,0,Both,0
STU_871317,Male,20,62.97713627822247,5,1,Paid,Yes,CA,83.1,Yes,187,None,1
STU_529475,Male,22,87.66024682002502,3,0,Unpaid,Yes,BBA,91.1,Yes,171,None,0
STU_990288,Male,22,64.38044736475979,4,0,Scholarship,Yes,B.Com,80.0,No,0,Both,1
STU_755591,Female,19,90.75228027326739,2,0,Paid,Yes,Finance,78.0,No,0,None,0
STU_744893,Male,18,92.57478012004117,4,0,Paid,Yes,Finance,57.2,No,0,Group 1,0
STU_128325,Female,18,74.4109405955558,3,0,Paid,Yes,BBA,65.1,Yes,196,Group 1,0
STU_415667,Female,19,59.04378442943876,7,0,Unpaid,No,CA,66.0,Yes,219,Both,1
STU_573494,Female,20,74.79092143051567,3,0,Unpaid,Yes,Finance,68.2,No,0,Group 1,0
STU_786845,Male,18,53.429802843014684,8,1,Paid,Yes,Finance,87.7,No,0,None,1
STU_399064,Male,24,96.93786691689954,7,0,Paid,Yes,BBA,62.4,No,0,None,0
STU_361861,Female,18,65.57972121737693,3,0,Paid,Yes,B.Com,64.2,No,0,Group 1,0
STU_111242,Female,19,77.77576261122753,2,0,Unpaid,Yes,BBA,61.9,No,0,Group 1,0
STU_239118,Female,19,79.38252642138204,6,2,Paid,Yes,BBA,69.8,No,0,Both,0
STU_485292,Female,24,88.60189611923074,1,1,Paid,Yes,BBA,68.6,Yes,245,Group 1,0
STU_513826,Male,23,87.58422021299421,8,1,Paid,Yes,CA,53.7,No,0,Group 1,0
STU_572963,Male,22,73.33027510741186,7,0,Unpaid,Yes,Finance,52.8,No,0,Both,0
STU_893021,Female,22,78.56158689199002,9,0,Paid,No,B.Com,70.7,No,0,Group 1,0
STU_799874,Female,17,78.59897193028911,7,1,Paid,Yes,Finance,50.1,No,0,None,0
STU_463721,Male,17,58.61012420688533,5,2,Paid,Yes,B.Com,56.8,No,0,Group 1,1
STU_632675,Male,20,88.03046966699063,3,0,Paid,Yes,BBA,67.8,No,0,Group 1,0
STU_315830,Female,22,81.64782483060411,5,1,Paid,Yes,BBA,34.8,Yes,222,Both,1
STU_906104,Male,21,68.46073843791396,6,0,Unpaid,Yes,CA,46.6,Yes,125,Both,0
STU_833085,Female,18,56.95547513063245,4,0,Paid,Yes,Finance,48.4,No,0,Group 1,1
STU_704400,Female,22,68.83418722397019,5,0,Paid,Yes,BBA,65.4,No,0,None,0
STU_795316,Male,22,83.92981866941908,4,3,Paid,No,CA,65.7,Yes,374,Both,0
STU_560089,Male,19,56.19196035123399,8,2,Scholarship,Yes,BBA,88.5,Yes,144,Both,1
STU_144476,Female,18,56.566484889411925,6,0,Paid,Yes,CA,71.2,No,0,None,0
STU_741198,Male,21,80.42675520961555,9,0,Unpaid,Yes,Finance,64.4,No,0,Group 1,0
STU_886406,Male,23,81.6623284589023,3,0,Paid,Yes,BBA,64.5,No,0,None,0
STU_402489,Female,20,54.942221112783585,2,0,Paid,Yes,BBA,58.7,No,0,Group 1,1
STU_913768,Male,23,70.07852345841117,9,0,Paid,Yes,Finance,78.8,No,0,Both,0
STU_566807,Male,20,80.27083596562842,3,0,Unpaid,No,Finance,58.4,No,0,Both,0
STU_746488,Male,18,73.56620789639128,9,0,Paid,Yes,B.Com,56.4,Yes,341,Both,0
STU_104731,Female,18,39.21304943906477,9,0,Paid,Yes,B.Com,70.6,No,0,Group 1,1
STU_810936,Male,19,69.35801883720447,5,3,Paid,Yes,Finance,74.4,Yes,434,Group 1,0
STU_573395,Female,19,76.10219928463596,8,1,Paid,Yes,CA,50.4,Yes,363,Group 1,0
STU_683345,Female,20,71.10439960327328,2,1,Paid,Yes,B.Com,43.4,No,0,Both,1
STU_145300,Male,23,81.65375650470187,3,0,Paid,Yes,B.Com,61.2,No,0,Group 1,0
STU_296047,Female,19,79.91564533211769,7,0,Paid,Yes,B.Com,58.5,No,0,Group 1,0
STU_278216,Male,18,69.36765180825998,4,0,Unpaid,Yes,Finance,86.7,Yes,117,Both,0
STU_356091,Male,17,53.31543481451588,3,0,Paid,Yes,Finance,40.1,No,0,None,1
STU_779912,Female,19,51.64589488781154,3,1,Paid,Yes,B.Com,60.2,Yes,158,Both,1
STU_387181,Male,21,91.09590103881274,3,2,Unpaid,Yes,Finance,53.9,Yes,484,None,0
STU_750886,Male,23,79.82010754739677,7,0,Paid,Yes,Finance,50.7,Yes,256,None,0
STU_200401,Male,22,83.56546391899657,5,0,Paid,Yes,B.Com,45.8,No,0,None,0
STU_821451,Female,18,99.92981788551272,1,0,Unpaid,Yes,Finance,76.8,Yes,416,None,0
STU_366154,Female,21,87.52862218812207,5,2,Paid,Yes,Finance,73.4,Yes,176,Both,0
STU_247953,Female,23,85.20538274114736,4,0,Paid,Yes,CA,81.3,Yes,119,None,0
STU_902419,Male,22,63.817326324721314,8,0,Unpaid,Yes,BBA,70.3,No,0,None,1
STU_705924,Male,18,68.54593293618524,2,1,Unpaid,No,B.Com,61.6,Yes,208,Group 1,1
STU_585844,Male,18,96.43304391324233,6,0,Paid,Yes,Finance,66.6,No,0,Both,0
STU_941405,Female,20,93.63239602974973,2,0,Unpaid,No,B.Com,65.1,Yes,115,Both,0
STU_329626,Female,20,63.088723181579546,2,0,Unpaid,Yes,Finance,56.8,No,0,Group 1,1
STU_667934,Male,24,98.75126088191968,3,1,Scholarship,Yes,B.Com,59.2,No,0,None,0
STU_525239,Male,22,66.47388677559132,2,0,Paid,Yes,CA,76.6,No,0,Group 1,0
STU_787816,Male,20,95.50613858720429,8,0,Paid,No,CA,67.5,No,0,None,0
STU_429161,Female,23,74.87166574277099,6,0,Unpaid,Yes,BBA,76.4,Yes,153,None,0
STU_742985,Male,24,87.40086394365085,3,0,Paid,Yes,CA,38.6,No,0,Both,1
STU_450150,Male,20,60.649966286540604,3,0,Unpaid,Yes,BBA,77.6,No,0,Both,0
STU_552919,Female,21,57.26386155819844,2,1,Unpaid,Yes,B.Com,40.6,Yes,303,Group 1,1
STU_292753,Male,21,68.88441284856485,6,0,Paid,No,Finance,30.2,No,0,Both,1
STU_331955,Male,20,100.0,9,0,Unpaid,No,CA,59.7,Yes,254,Group 1,0
STU_855082,Female,20,81.17980017784976,9,0,Paid,Yes,Finance,48.2,No,0,Group 1,0
STU_939129,Female,23,62.66016828460714,1,0,Unpaid,Yes,Finance,50.7,No,0,None,1
STU_631359,Female,24,88.07179915188891,7,0,Unpaid,Yes,BBA,61.1,Yes,433,None,0
STU_969096,Male,18,82.1030459375458,5,0,Paid,Yes,CA,58.8,Yes,285,Group 1,0
STU_226876,Male,24,86.32807318412416,1,0,Unpaid,Yes,CA,48.3,No,0,Group 1,0
STU_250656,Male,18,55.326496800013814,1,1,Paid,Yes,Finance,96.6,No,0,Both,1
STU_336537,Male,17,73.63403100010643,2,0,Paid,No,CA,76.6,No,0,Group 1,0
STU_950505,Male,20,64.80995520907365,7,0,Paid,Yes,BBA,57.5,No,0,None,1
STU_128387,Female,22,71.40032491456357,1,1,Unpaid,Yes,BBA,57.3,Yes,458,Group 1,0
STU_974584,Female,20,84.65995259278542,7,0,Paid,Yes,Finance,76.3,Yes,389,None,0
STU_666836,Female,19,100.0,4,0,Paid,Yes,BBA,67.7,Yes,169,Both,0
STU_926702,Female,17,73.35245948611346,1,0,Paid,No,B.Com,74.6,Yes,147,Group 1,0
STU_938296,Female,24,68.93027915765336,5,0,Paid,Yes,Finance,91.9,No,0,None,0
STU_292177,Female,24,68.05816430328775,6,2,Paid,Yes,Finance,91.0,No,0,Both,0
STU_107682,Female,24,80.49481604196785,4,0,Scholarship,Yes,Finance,61.7,No,0,Both,0
STU_473785,Female,24,58.52856893857066,5,0,Paid,Yes,CA,80.2,No,0,Both,0
STU_749312,Female,19,79.85716756491328,9,0,Scholarship,Yes,B.Com,60.8,Yes,395,Both,0
STU_830699,Male,20,86.67167260563843,5,1,Paid,Yes,CA,46.0,Yes,484,Group 1,0
STU_471050,Male,23,43.443562087957,5,0,Unpaid,Yes,B.Com,53.8,Yes,282,None,1
STU_338480,Male,20,86.36114480065919,7,0,Scholarship,Yes,Finance,81.1,Yes,208,Group 1,0
STU_440869,Male,18,80.54307840639473,3,1,Paid,Yes,CA,78.0,No,0,None,0
STU_986926,Male,18,69.95849458779344,4,0,Paid,No,B.Com,82.0,No,0,Both,0
STU_104223,Male,24,84.3519889461576,6,0,Scholarship,Yes,BBA,81.1,No,0,Group 1,0
STU_256318,Female,21,65.72858459032585,6,0,Unpaid,Yes,BBA,83.4,No,0,Both,0
STU_568969,Male,20,69.37941783368201,4,0,Unpaid,Yes,CA,65.2,Yes,246,Both,0
STU_688706,Male,18,59.19717122138564,3,2,Paid,Yes,Finance,73.3,No,0,Group 1,1
STU_718872,Female,19,99.38579036815133,1,0,Paid,Yes,CA,67.4,Yes,189,Group 1,0
STU_166142,Male,23,99.3458576071841,5,1,Paid,Yes,Finance,60.2,No,0,Both,0
STU_627147,Male,18,70.59404117661214,6,1,Paid,Yes,B.Com,81.9,Yes,200,Group 1,1
STU_720213,Female,19,100.0,3,0,Paid,Yes,BBA,71.9,Yes,164,None,0
STU_154867,Male,17,88.91445357972539,4,0,Unpaid,Yes,Finance,57.1,No,0,Group 1,0
STU_402541,Male,22,85.17489344037642,4,0,Paid,Yes,Finance,69.5,No,0,Group 1,0
STU_838438,Male,23,84.70235626550223,1,0,Scholarship,Yes,Finance,46.6,Yes,294,None,0
STU_919320,Male,17,84.29564224334082,8,0,Unpaid,No,CA,68.3,Yes,172,Both,0
STU_748123,Female,21,75.70419680555709,1,0,Paid,Yes,BBA,91.4,Yes,436,Both,0
STU_392079,Female,19,69.85259414584435,6,0,Unpaid,Yes,BBA,47.0,No,0,Both,0
STU_806003,Male,23,81.6229887646727,5,0,Paid,Yes,BBA,48.1,No,0,None,0
STU_125456,Female,21,59.664192175282906,7,0,Paid,Yes,CA,54.0,No,0,None,1
STU_160392,Male,17,71.68808079048621,5,0,Paid,No,B.Com,58.9,Yes,375,Both,0
STU_232590,Female,20,49.350983752133224,6,0,Paid,Yes,Finance,61.2,No,0,Both,1
STU_519697,Female,18,69.90360309240614,7,0,Scholarship,No,BBA,63.0,Yes,253,Both,0
STU_243553,Male,19,40.89817284515513,6,0,Scholarship,No,Finance,74.8,No,0,Both,1
STU_663074,Male,24,77.02421723968101,1,0,Paid,Yes,BBA,64.3,No,0,Group 1,0
STU_676303,Male,21,62.61369814379705,9,0,Unpaid,Yes,CA,69.4,Yes,161,None,1
STU_589754,Female,20,64.48237610645005,6,2,Unpaid,Yes,CA,76.2,Yes,251,Both,1
STU_337530,Female,24,75.93616765382149,4,1,Paid,Yes,Finance,73.8,Yes,432,Both,0
STU_773592,Female,22,65.8268965254046,8,0,Paid,Yes,Finance,45.3,No,0,Both,0
STU_298130,Female,17,72.94433070996685,2,1,Paid,Yes,Finance,67.3,Yes,186,Both,0
STU_928647,Male,17,62.97254342886719,9,0,Paid,Yes,BBA,76.8,No,0,Group 1,1
STU_296667,Male,24,72.03367395944821,8,0,Scholarship,Yes,BBA,63.5,No,0,Both,0
STU_655701,Male,18,50.591720322386934,5,0,Unpaid,Yes,BBA,76.7,No,0,Group 1,0
STU_197868,Female,21,100.0,5,0,Unpaid,Yes,B.Com,100.0,Yes,498,None,0
STU_199959,Female,19,72.16920111410626,1,0,Paid,Yes,Finance,72.5,Yes,287,Both,0
STU_945764,Male,22,75.73621163470358,2,1,Paid,Yes,BBA,81.9,No,0,None,0
STU_249144,Male,21,83.24337401240479,2,0,Paid,Yes,B.Com,67.5,Yes,248,Group 1,0
STU_568465,Female,24,50.32356657692915,4,1,Paid,Yes,Finance,84.9,No,0,Group 1,1
STU_703089,Male,24,74.33657556006325,5,0,Unpaid,Yes,CA,73.8,No,0,Both,0
STU_954732,Female,20,64.22796889524317,4,0,Scholarship,Yes,BBA,63.7,Yes,488,Both,1
STU_657458,Male,17,71.13047278518961,1,2,Paid,Yes,BBA,64.0,No,0,Both,0
STU_810466,Male,23,74.16836904200623,8,1,Paid,Yes,BBA,76.8,No,0,Group 1,0
STU_681513,Female,20,67.15943366858876,8,0,Paid,Yes,B.Com,44.4,Yes,413,Both,1
STU_499008,Male,17,78.52568117378404,2,0,Paid,Yes,CA,48.8,Yes,198,Group 1,0
STU_970508,Male,18,67.1328000435338,3,0,Paid,Yes,BBA,63.7,Yes,383,Group 1,0
STU_879086,Female,20,72.97272293019367,3,1,Paid,Yes,B.Com,68.6,Yes,409,None,0
STU_307796,Male,21,100.0,4,1,Paid,Yes,Finance,66.8,Yes,217,Group 1,0
STU_326015,Male,23,75.04434820071988,7,0,Scholarship,Yes,CA,62.1,Yes,253,None,0
STU_480608,Male,20,89.23492946520737,4,0,Paid,Yes,CA,65.7,No,0,Group 1,0
STU_537389,Female,22,63.70463998982492,3,0,Paid,Yes,CA,50.0,No,0,Group 1,1
STU_918110,Male,21,82.70984244030966,9,0,Paid,Yes,B.Com,73.7,Yes,230,None,0
STU_393421,Female,19,62.03811628914897,1,1,Scholarship,No,CA,36.6,Yes,165,None,1
STU_877748,Female,17,67.15443358553355,6,0,Unpaid,Yes,B.Com,58.0,Yes,212,None,0
STU_528722,Female,21,97.20421666838742,8,0,Unpaid,Yes,BBA,66.8,No,0,None,0
STU_168646,Male,19,62.785895634009606,5,1,Paid,Yes,CA,68.3,Yes,245,Both,1
STU_270258,Male,22,62.90535439153668,7,0,Paid,Yes,CA,81.5,Yes,386,None,0
STU_331786,Male,21,83.25660456315515,6,0,Paid,Yes,BBA,77.0,No,0,Both,0
STU_365912,Male,23,70.42631401965086,7,0,Scholarship,Yes,CA,68.4,Yes,490,Group 1,0
STU_849705,Female,17,60.970948479947275,6,1,Paid,Yes,B.Com,64.1,Yes,492,Group 1,1
STU_895370,Female,23,100.0,4,0,Unpaid,Yes,CA,86.3,Yes,335,Both,0
STU_242718,Female,17,54.99452909127331,7,0,Paid,Yes,CA,68.5,No,0,None,1
STU_496813,Female,24,74.71534515587949,3,0,Paid,No,CA,60.6,No,0,Both,0
STU_705652,Female,18,76.60332970367111,8,0,Scholarship,Yes,B.Com,72.7,No,0,Both,0
STU_739730,Female,24,51.930933171507,2,0,Paid,Yes,CA,64.2,No,0,None,1
STU_832097,Male,18,75.10705112693701,7,0,Paid,Yes,Finance,65.5,No,0,Both,0
STU_605026,Male,19,79.84988518543226,7,0,Unpaid,Yes,CA,49.0,No,0,Group 1,0
STU_598736,Male,21,88.56754921615672,9,0,Paid,Yes,CA,71.0,No,0,Group 1,0
STU_557313,Male,22,82.4485475282078,5,2,Paid,No,Finance,63.1,No,0,Both,1
STU_755879,Female,20,68.05238911425724,7,2,Paid,Yes,CA,52.3,No,0,Group 1,0
STU_654880,Female,19,74.25318521120275,5,0,Paid,Yes,BBA,59.5,Yes,341,Group 1,0
STU_244009,Female,22,71.76707977493864,8,0,Unpaid,No,CA,58.7,No,0,None,0
STU_142181,Female,20,86.43122989568089,8,0,Paid,Yes,Finance,69.2,Yes,168,Group 1,0
STU_226314,Female,18,100.0,9,0,Unpaid,Yes,Finance,79.3,No,0,Group 1,0
STU_533282,Female,24,70.06457189569113,4,1,Paid,Yes,Finance,55.2,No,0,Group 1,0
STU_660439,Female,24,82.85408710332342,7,0,Unpaid,Yes,CA,53.9,Yes,492,Group 1,0
STU_680485,Female,17,64.57998680571922,6,0,Scholarship,No,B.Com,67.9,No,0,None,1
STU_908898,Male,23,79.87618887395725,6,1,Paid,Yes,B.Com,53.3,Yes,186,Group 1,0
STU_345757,Male,18,76.26591880624449,1,2,Unpaid,Yes,CA,76.8,Yes,239,Group 1,0
STU_791899,Male,24,68.85596638069484,5,0,Paid,Yes,Finance,56.4,No,0,Group 1,0
STU_271129,Male,18,88.07146053217032,6,0,Paid,Yes,B.Com,64.9,Yes,468,Group 1,0
STU_742074,Male,21,77.99076563788103,8,0,Paid,No,BBA,68.1,No,0,Both,0
STU_424542,Male,22,55.38636066266457,4,0,Unpaid,Yes,Finance,61.0,No,0,Both,0
STU_140793,Female,18,63.263312561449894,9,0,Unpaid,Yes,B.Com,63.6,Yes,154,Both,1
STU_665467,Male,22,69.72417306848692,4,0,Unpaid,No,BBA,50.1,No,0,Group 1,0
STU_275814,Male,19,79.96020654928832,9,0,Unpaid,Yes,BBA,59.6,Yes,328,Group 1,0
STU_472291,Female,23,69.5269572174399,4,1,Paid,Yes,B.Com,71.1,Yes,183,Both,0
STU_415496,Female,24,69.44256868616321,9,1,Unpaid,Yes,Finance,66.2,No,0,Both,0
STU_146090,Male,21,30.11456918974379,4,1,Paid,Yes,Finance,67.8,No,0,None,1
STU_514340,Male,21,68.70816241754225,1,0,Paid,Yes,B.Com,49.8,No,0,Group 1,0
STU_925380,Male,18,69.1342165515789,2,0,Paid,Yes,BBA,49.5,Yes,438,Both,0
STU_649848,Male,18,92.35150047910005,5,0,Unpaid,Yes,B.Com,73.8,No,0,Both,0
STU_953492,Female,23,72.72711579401032,3,0,Paid,Yes,B.Com,52.8,Yes,130,Group 1,0
STU_145891,Female,23,76.38813527610999,7,0,Paid,Yes,B.Com,60.8,No,0,Both,0
STU_174294,Male,21,86.47600524172577,7,0,Paid,No,CA,51.7,Yes,202,Both,0
STU_129207,Male,18,89.12171621040864,5,1,Paid,Yes,CA,67.2,Yes,202,None,0
STU_205610,Male,21,100.0,3,0,Unpaid,Yes,Finance,61.3,No,0,None,0
STU_639879,Male,20,72.07801631831089,9,0,Paid,Yes,B.Com,66.6,Yes,309,Both,0
STU_792336,Female,22,68.08221315205942,8,0,Scholarship,No,Finance,75.3,No,0,Both,0
STU_501809,Female,22,79.29186978910943,1,0,Paid,Yes,BBA,40.4,No,0,Group 1,0
STU_229982,Female,23,100.0,2,1,Paid,Yes,BBA,68.0,No,0,Group 1,0
STU_532451,Female,21,100.0,6,0,Scholarship,Yes,CA,62.6,No,0,Both,0
STU_632751,Female,17,49.03628110824729,3,1,Scholarship,No,Finance,48.0,No,0,Both,1
STU_923427,Female,22,87.99256068416904,2,0,Unpaid,Yes,CA,77.2,Yes,211,Group 1,0
STU_813384,Female,21,79.63500454754193,1,0,Paid,Yes,B.Com,68.1,No,0,Group 1,0
STU_885965,Male,23,61.943141332047446,5,3,Paid,Yes,B.Com,47.0,No,0,Group 1,1
STU_972141,Female,23,74.97909248851025,3,0,Scholarship,Yes,BBA,63.3,Yes,262,Group 1,0
STU_384311,Female,21,66.64286345838946,2,0,Scholarship,Yes,CA,66.5,Yes,116,None,0
STU_767494,Male,22,69.34468988837934,2,1,Paid,Yes,BBA,60.1,Yes,188,Group 1,0
STU_336270,Female,23,69.90713056436952,1,2,Scholarship,Yes,B.Com,66.4,Yes,330,None,0
STU_783904,Male,17,69.2389598937614,5,0,Paid,Yes,B.Com,49.8,Yes,268,Group 1,0
STU_748635,Female,24,78.08520359409657,8,0,Paid,Yes,B.Com,41.8,No,0,Group 1,1
STU_285630,Female,19,73.0718351891969,7,0,Paid,Yes,Finance,58.1,Yes,178,Both,0
STU_846006,Male,17,97.21684752126546,2,0,Paid,Yes,BBA,55.1,Yes,427,Group 1,0
STU_668235,Female,21,71.464759398171,7,0,Unpaid,Yes,Finance,61.6,Yes,331,Group 1,0
STU_100659,Male,20,74.79521957150664,7,0,Paid,Yes,Finance,70.6,No,0,Group 1,0
STU_572690,Female,22,96.02015939159826,9,1,Paid,Yes,B.Com,72.0,Yes,375,None,0
STU_981368,Male,19,73.08855480416328,7,0,Unpaid,Yes,Finance,75.0,No,0,Both,0
STU_575539,Female,19,76.28475701399562,5,0,Unpaid,Yes,CA,62.1,No,0,Group 1,0
STU_610712,Male,23,77.4660997195735,5,0,Unpaid,No,Finance,89.2,No,0,Both,0
STU_824561,Female,18,74.60054957663364,2,2,Scholarship,No,B.Com,61.1,Yes,404,Both,1
STU_502243,Male,17,78.73774859940023,2,1,Paid,Yes,B.Com,74.3,Yes,272,None,0
STU_565765,Female,19,72.96921288228688,1,0,Unpaid,Yes,B.Com,66.7,No,0,Group 1,0
STU_499641,Female,18,60.21272962843393,7,0,Unpaid,Yes,B.Com,53.5,Yes,234,None,1
STU_616002,Female,17,77.25845834810715,7,0,Paid,Yes,CA,73.6,No,0,None,0
STU_626481,Male,20,69.06888523038147,2,0,Scholarship,No,CA,55.6,No,0,Both,0
STU_342057,Male,22,55.52275767648277,4,0,Paid,No,Finance,54.8,Yes,363,Both,1
STU_177712,Female,18,97.50887848383925,4,0,Paid,Yes,Finance,70.1,No,0,None,0
STU_939990,Male,18,63.30263556822743,5,0,Paid,Yes,B.Com,62.7,Yes,246,None,1
STU_158296,Male,17,77.52136250018916,6,1,Unpaid,No,Finance,49.5,Yes,220,None,0
STU_210123,Female,24,64.28641115969333,3,0,Paid,Yes,B.Com,80.1,No,0,None,0
STU_920331,Female,21,80.8298959477991,8,0,Paid,Yes,CA,73.8,Yes,123,Both,0
STU_773093,Male,18,58.95937305918147,4,2,Paid,Yes,BBA,77.3,No,0,None,1
STU_308966,Male,19,51.84822885454612,6,0,Unpaid,Yes,BBA,68.3,Yes,354,Group 1,0
STU_937824,Female,20,72.84772588519799,7,1,Unpaid,Yes,BBA,85.2,No,0,None,0
STU_386492,Male,22,49.35976366525493,4,1,Paid,Yes,B.Com,76.1,No,0,Both,1
STU_781770,Female,24,61.9770245354146,4,0,Unpaid,Yes,BBA,53.5,No,0,Both,1
STU_152310,Female,23,63.476984605235685,5,0,Paid,Yes,B.Com,68.0,No,0,None,1
STU_432303,Male,22,67.1749425730162,3,0,Paid,Yes,B.Com,70.8,No,0,None,0
STU_760055,Female,22,41.98270082902965,1,0,Scholarship,Yes,BBA,59.9,Yes,461,Group 1,0
STU_489439,Female,19,61.39231764991868,8,1,Unpaid,Yes,CA,74.7,No,0,None,1
STU_794227,Male,17,56.534422112106064,3,2,Paid,No,BBA,63.4,Yes,379,None,1
STU_305769,Male,24,75.03282529477673,4,0,Paid,Yes,CA,76.8,Yes,306,Both,0
STU_721576,Female,17,80.42486670342059,2,2,Paid,Yes,B.Com,52.7,Yes,462,Both,0
STU_132316,Female,21,62.48226815307013,2,0,Unpaid,Yes,Finance,55.5,No,0,None,1
STU_274676,Male,24,92.50155819322651,6,0,Unpaid,Yes,B.Com,43.7,No,0,Group 1,1
STU_391096,Male,23,60.56752223811118,3,0,Paid,Yes,Finance,68.3,Yes,362,Group 1,1
STU_786092,Male,18,90.66913865822782,5,1,Unpaid,Yes,BBA,71.3,Yes,211,None,0
STU_872157,Female,18,100.0,2,0,Unpaid,Yes,Finance,66.5,Yes,296,Both,0
STU_725901,Male,22,96.68442104761678,6,0,Unpaid,Yes,B.Com,58.6,No,0,None,0
STU_289134,Male,24,90.42487352864177,3,0,Unpaid,Yes,BBA,78.0,No,0,Group 1,0
STU_345376,Male,22,58.66933778004763,4,1,Paid,Yes,B.Com,62.1,Yes,178,Both,1
